year,agency,field,value
2010,NRPC,granted_complex_low,5
2011,NRPC,granted_complex_low,1
2012,NRPC,granted_complex_low,1
2013,NRPC,granted_complex_low,1
2014,NRPC,granted_complex_low,1
2015,NRPC,granted_complex_low,1
2016,NRPC,granted_complex_low,1
2017,NRPC,granted_complex_low,1
2018,NRPC,granted_complex_low,1
2019,NRPC,granted_complex_low,<1
2020,NRPC,granted_complex_low,1
2021,NRPC,granted_complex_low,N/A
2022,NRPC,granted_complex_low,67
2023,NRPC,granted_complex_low,1
2024,NRPC,granted_complex_low,N/A
2020,NSCAI,granted_complex_low,73
2008,NSF,granted_complex_low,N/A
2009,NSF,granted_complex_low,N/A
2010,NSF,granted_complex_low,N/A
2011,NSF,granted_complex_low,N/A
2012,NSF,granted_complex_low,N/A
2013,NSF,granted_complex_low,N/A
2014,NSF,granted_complex_low,1
2015,NSF,granted_complex_low,1
2016,NSF,granted_complex_low,1
2017,NSF,granted_complex_low,1
2018,NSF,granted_complex_low,1
2019,NSF,granted_complex_low,2
2020,NSF,granted_complex_low,2
2021,NSF,granted_complex_low,4
2022,NSF,granted_complex_low,18
2023,NSF,granted_complex_low,5
2024,NSF,granted_complex_low,2
2010,NTSB,granted_complex_low,1
2011,NTSB,granted_complex_low,<1
2012,NTSB,granted_complex_low,1
2013,NTSB,granted_complex_low,6
2014,NTSB,granted_complex_low,<1
2015,NTSB,granted_complex_low,4
2016,NTSB,granted_complex_low,4
2017,NTSB,granted_complex_low,2
2018,NTSB,granted_complex_low,19
2019,NTSB,granted_complex_low,5
2020,NTSB,granted_complex_low,8
2021,NTSB,granted_complex_low,1
2022,NTSB,granted_complex_low,39
2023,NTSB,granted_complex_low,2
2024,NTSB,granted_complex_low,11
2016,NW,granted_complex_low,289
2017,NW,granted_complex_low,N/A
2018,NW,granted_complex_low,N/A
2019,NW,granted_complex_low,N/A
2020,NW,granted_complex_low,847
2021,NW,granted_complex_low,N/A
2022,NW,granted_complex_low,N/A
2023,NW,granted_complex_low,N/A
2024,NW,granted_complex_low,N/A
2017,NWTRB,granted_complex_low,N/A
2018,NWTRB,granted_complex_low,N/A
2019,NWTRB,granted_complex_low,N/A
2020,NWTRB,granted_complex_low,N/A
2021,NWTRB,granted_complex_low,N/A
2022,NWTRB,granted_complex_low,N/A
2023,NWTRB,granted_complex_low,N/A
2024,NWTRB,granted_complex_low,N/A
2010,ODNI,granted_complex_low,2
2011,ODNI,granted_complex_low,N/A
2012,ODNI,granted_complex_low,2
2013,ODNI,granted_complex_low,<1
2014,ODNI,granted_complex_low,N/A
2015,ODNI,granted_complex_low,2
2016,ODNI,granted_complex_low,3
2017,ODNI,granted_complex_low,5
2018,ODNI,granted_complex_low,<1
2019,ODNI,granted_complex_low,1
2020,ODNI,granted_complex_low,<1
2021,ODNI,granted_complex_low,<1
2022,ODNI,granted_complex_low,<1
2023,ODNI,granted_complex_low,1
2024,ODNI,granted_complex_low,3
2008,OGE,granted_complex_low,N/A
2009,OGE,granted_complex_low,N/A
2010,OGE,granted_complex_low,N/A
2011,OGE,granted_complex_low,N/A
2012,OGE,granted_complex_low,N/A
2013,OGE,granted_complex_low,N/A
2014,OGE,granted_complex_low,N/A
2015,OGE,granted_complex_low,N/A
2016,OGE,granted_complex_low,N/A
2017,OGE,granted_complex_low,N/A
2018,OGE,granted_complex_low,N/A
2019,OGE,granted_complex_low,N/A
2020,OGE,granted_complex_low,N/A
2021,OGE,granted_complex_low,N/A
2022,OGE,granted_complex_low,N/A
2023,OGE,granted_complex_low,N/A
2024,OGE,granted_complex_low,N/A
2008,OMB,granted_complex_low,N/A
2009,OMB,granted_complex_low,N/A
2010,OMB,granted_complex_low,N/A
2011,OMB,granted_complex_low,N/A
2012,OMB,granted_complex_low,N/A
2013,OMB,granted_complex_low,N/A
2014,OMB,granted_complex_low,N/A
2015,OMB,granted_complex_low,N/A
2016,OMB,granted_complex_low,N/A
2017,OMB,granted_complex_low,N/A
2018,OMB,granted_complex_low,1270
2019,OMB,granted_complex_low,52
2020,OMB,granted_complex_low,116
2021,OMB,granted_complex_low,353
2022,OMB,granted_complex_low,550
2023,OMB,granted_complex_low,4
2024,OMB,granted_complex_low,3
2023,ONCD,granted_complex_low,44
2024,ONCD,granted_complex_low,63
2008,ONDCP,granted_complex_low,N/A
2009,ONDCP,granted_complex_low,N/A
2010,ONDCP,granted_complex_low,N/A
2011,ONDCP,granted_complex_low,N/A
2012,ONDCP,granted_complex_low,N/A
2013,ONDCP,granted_complex_low,N/A
2014,ONDCP,granted_complex_low,N/A
2015,ONDCP,granted_complex_low,N/A
2016,ONDCP,granted_complex_low,N/A
2017,ONDCP,granted_complex_low,N/A
2018,ONDCP,granted_complex_low,31
2019,ONDCP,granted_complex_low,24
2020,ONDCP,granted_complex_low,23
2021,ONDCP,granted_complex_low,35
2022,ONDCP,granted_complex_low,26
2023,ONDCP,granted_complex_low,26
2024,ONDCP,granted_complex_low,23
2010,ONHIR,granted_complex_low,N/A
2011,ONHIR,granted_complex_low,N/A
2012,ONHIR,granted_complex_low,N/A
2013,ONHIR,granted_complex_low,N/A
2014,ONHIR,granted_complex_low,N/A
2015,ONHIR,granted_complex_low,N/A
2016,ONHIR,granted_complex_low,N/A
2017,ONHIR,granted_complex_low,N/A
2018,ONHIR,granted_complex_low,N/A
2019,ONHIR,granted_complex_low,N/A
2020,ONHIR,granted_complex_low,N/A
2021,ONHIR,granted_complex_low,N/A
2022,ONHIR,granted_complex_low,N/A
2023,ONHIR,granted_complex_low,N/A
2024,ONHIR,granted_complex_low,N/A
2008,OPIC,granted_complex_low,N/A
2009,OPIC,granted_complex_low,N/A
2010,OPIC,granted_complex_low,N/A
2011,OPIC,granted_complex_low,<1
2012,OPIC,granted_complex_low,N/A
2013,OPIC,granted_complex_low,N/A
2014,OPIC,granted_complex_low,N/A
2015,OPIC,granted_complex_low,N/A
2016,OPIC,granted_complex_low,N/A
2017,OPIC,granted_complex_low,30
2018,OPIC,granted_complex_low,2
2019,OPIC,granted_complex_low,59
2008,OPM,granted_complex_low,N/A
2009,OPM,granted_complex_low,N/A
2010,OPM,granted_complex_low,N/A
2011,OPM,granted_complex_low,N/A
2012,OPM,granted_complex_low,N/A
2013,OPM,granted_complex_low,N/A
2014,OPM,granted_complex_low,N/A
2015,OPM,granted_complex_low,N/A
2016,OPM,granted_complex_low,N/A
2017,OPM,granted_complex_low,1
2018,OPM,granted_complex_low,1
2019,OPM,granted_complex_low,1
2020,OPM,granted_complex_low,1
2021,OPM,granted_complex_low,1
2022,OPM,granted_complex_low,1
2023,OPM,granted_complex_low,1
2024,OPM,granted_complex_low,10
2024,OPPR,granted_complex_low,N/A
2010,OSC,granted_complex_low,N/A
2011,OSC,granted_complex_low,N/A
2012,OSC,granted_complex_low,4
2013,OSC,granted_complex_low,28
2014,OSC,granted_complex_low,39
2015,OSC,granted_complex_low,14
2016,OSC,granted_complex_low,1
2017,OSC,granted_complex_low,6
2018,OSC,granted_complex_low,24
2019,OSC,granted_complex_low,17
2020,OSC,granted_complex_low,1
2021,OSC,granted_complex_low,1
2022,OSC,granted_complex_low,1
2023,OSC,granted_complex_low,29
2024,OSC,granted_complex_low,10
2008,OSHRC,granted_complex_low,28
2009,OSHRC,granted_complex_low,28
2010,OSHRC,granted_complex_low,21
2011,OSHRC,granted_complex_low,N/A
2012,OSHRC,granted_complex_low,30
2013,OSHRC,granted_complex_low,55
2014,OSHRC,granted_complex_low,29
2015,OSHRC,granted_complex_low,15
2016,OSHRC,granted_complex_low,40
2017,OSHRC,granted_complex_low,N/A
2018,OSHRC,granted_complex_low,24
2019,OSHRC,granted_complex_low,39
2020,OSHRC,granted_complex_low,29
2021,OSHRC,granted_complex_low,28
2022,OSHRC,granted_complex_low,24
2023,OSHRC,granted_complex_low,29
2024,OSHRC,granted_complex_low,17
2008,OSTP,granted_complex_low,N/A
2009,OSTP,granted_complex_low,6
2010,OSTP,granted_complex_low,11
2011,OSTP,granted_complex_low,7
2012,OSTP,granted_complex_low,4
2013,OSTP,granted_complex_low,2
2014,OSTP,granted_complex_low,18
2015,OSTP,granted_complex_low,52
2016,OSTP,granted_complex_low,130
2017,OSTP,granted_complex_low,5
2018,OSTP,granted_complex_low,173
2019,OSTP,granted_complex_low,5
2020,OSTP,granted_complex_low,1
2021,OSTP,granted_complex_low,1
2022,OSTP,granted_complex_low,2
2023,OSTP,granted_complex_low,2
2024,OSTP,granted_complex_low,21
2010,PBGC,granted_complex_low,N/A
2011,PBGC,granted_complex_low,N/A
2012,PBGC,granted_complex_low,N/A
2013,PBGC,granted_complex_low,1
2014,PBGC,granted_complex_low,<1
2015,PBGC,granted_complex_low,<1
2016,PBGC,granted_complex_low,<1
2017,PBGC,granted_complex_low,<1
2018,PBGC,granted_complex_low,<1
2019,PBGC,granted_complex_low,<1
2020,PBGC,granted_complex_low,<1
2021,PBGC,granted_complex_low,<1
2022,PBGC,granted_complex_low,<1
2023,PBGC,granted_complex_low,1
2024,PBGC,granted_complex_low,1
2008,PC,granted_complex_low,<1
2009,PC,granted_complex_low,<1
2010,PC,granted_complex_low,22
2011,PC,granted_complex_low,46
2012,PC,granted_complex_low,37
2013,PC,granted_complex_low,85
2014,PC,granted_complex_low,5
2015,PC,granted_complex_low,38
2016,PC,granted_complex_low,38
2017,PC,granted_complex_low,45
2018,PC,granted_complex_low,207
2019,PC,granted_complex_low,148
2020,PC,granted_complex_low,18
2021,PC,granted_complex_low,0
2022,PC,granted_complex_low,3
2023,PC,granted_complex_low,4
2024,PC,granted_complex_low,3
2014,PCLOB,granted_complex_low,16
2015,PCLOB,granted_complex_low,N/A
2016,PCLOB,granted_complex_low,N/A
2017,PCLOB,granted_complex_low,N/A
2018,PCLOB,granted_complex_low,N/A
2019,PCLOB,granted_complex_low,20
2020,PCLOB,granted_complex_low,N/A
2021,PCLOB,granted_complex_low,N/A
2022,PCLOB,granted_complex_low,N/A
2023,PCLOB,granted_complex_low,N/A
2024,PCLOB,granted_complex_low,N/A
2008,PRC,granted_complex_low,N/A
2009,PRC,granted_complex_low,N/A
2010,PRC,granted_complex_low,N/A
2011,PRC,granted_complex_low,N/A
2012,PRC,granted_complex_low,27
2013,PRC,granted_complex_low,N/A
2014,PRC,granted_complex_low,N/A
2015,PRC,granted_complex_low,N/A
2016,PRC,granted_complex_low,N/A
2017,PRC,granted_complex_low,N/A
2018,PRC,granted_complex_low,31
2019,PRC,granted_complex_low,N/A
2020,PRC,granted_complex_low,N/A
2021,PRC,granted_complex_low,3
2022,PRC,granted_complex_low,N/A
2023,PRC,granted_complex_low,N/A
2024,PRC,granted_complex_low,N/A
2016,PT,granted_complex_low,5
2017,PT,granted_complex_low,N/A
2018,PT,granted_complex_low,N/A
2019,PT,granted_complex_low,N/A
2020,PT,granted_complex_low,N/A
2021,PT,granted_complex_low,N/A
2022,PT,granted_complex_low,N/A
2023,PT,granted_complex_low,N/A
2024,PT,granted_complex_low,N/A
2011,RATB,granted_complex_low,19
2012,RATB,granted_complex_low,N/A
2013,RATB,granted_complex_low,N/A
2014,RATB,granted_complex_low,N/A
2008,RRB,granted_complex_low,N/A
2009,RRB,granted_complex_low,N/A
2010,RRB,granted_complex_low,N/A
2011,RRB,granted_complex_low,N/A
2012,RRB,granted_complex_low,N/A
2013,RRB,granted_complex_low,N/A
2014,RRB,granted_complex_low,N/A
2015,RRB,granted_complex_low,N/A
2016,RRB,granted_complex_low,N/A
2017,RRB,granted_complex_low,N/A
2018,RRB,granted_complex_low,N/A
2019,RRB,granted_complex_low,N/A
2008,SBA,granted_complex_low,N/A
2009,SBA,granted_complex_low,N/A
2010,SBA,granted_complex_low,N/A
2011,SBA,granted_complex_low,47
2012,SBA,granted_complex_low,N/A
2013,SBA,granted_complex_low,N/A
2014,SBA,granted_complex_low,N/A
2015,SBA,granted_complex_low,N/A
2016,SBA,granted_complex_low,11
2017,SBA,granted_complex_low,70
2018,SBA,granted_complex_low,N/A
2019,SBA,granted_complex_low,69
2020,SBA,granted_complex_low,N/A
2021,SBA,granted_complex_low,N/A
2022,SBA,granted_complex_low,N/A
2023,SBA,granted_complex_low,N/A
2024,SBA,granted_complex_low,19
2008,SEC,granted_complex_low,528
2009,SEC,granted_complex_low,24
2010,SEC,granted_complex_low,760
2011,SEC,granted_complex_low,33
2012,SEC,granted_complex_low,21
2013,SEC,granted_complex_low,56
2014,SEC,granted_complex_low,498
2015,SEC,granted_complex_low,51
2016,SEC,granted_complex_low,118
2017,SEC,granted_complex_low,644
2018,SEC,granted_complex_low,576
2019,SEC,granted_complex_low,542
2020,SEC,granted_complex_low,650
2021,SEC,granted_complex_low,532
2022,SEC,granted_complex_low,21
2023,SEC,granted_complex_low,1
2024,SEC,granted_complex_low,<1
2010,SIGAR,granted_complex_low,N/A
2011,SIGAR,granted_complex_low,N/A
2012,SIGAR,granted_complex_low,N/A
2013,SIGAR,granted_complex_low,N/A
2014,SIGAR,granted_complex_low,30
2015,SIGAR,granted_complex_low,20
2016,SIGAR,granted_complex_low,60
2017,SIGAR,granted_complex_low,46
2018,SIGAR,granted_complex_low,29
2019,SIGAR,granted_complex_low,4
2020,SIGAR,granted_complex_low,1
2021,SIGAR,granted_complex_low,20
2022,SIGAR,granted_complex_low,16
2023,SIGAR,granted_complex_low,24
2024,SIGAR,granted_complex_low,27
2009,SIGIR,granted_complex_low,N/A
2010,SIGIR,granted_complex_low,32
2011,SIGIR,granted_complex_low,N/A
2012,SIGIR,granted_complex_low,N/A
2008,SSA,granted_complex_low,2
2009,SSA,granted_complex_low,3
2010,SSA,granted_complex_low,1
2011,SSA,granted_complex_low,3
2012,SSA,granted_complex_low,3
2013,SSA,granted_complex_low,4
2014,SSA,granted_complex_low,2
2015,SSA,granted_complex_low,3
2016,SSA,granted_complex_low,8
2017,SSA,granted_complex_low,8
2018,SSA,granted_complex_low,6
2019,SSA,granted_complex_low,4
2020,SSA,granted_complex_low,2
2021,SSA,granted_complex_low,1
2022,SSA,granted_complex_low,1
2023,SSA,granted_complex_low,5
2024,SSA,granted_complex_low,<1
2016,SSAB,granted_complex_low,N/A
2017,SSAB,granted_complex_low,N/A
2018,SSAB,granted_complex_low,N/A
2019,SSAB,granted_complex_low,0
2020,SSAB,granted_complex_low,N/A
2021,SSAB,granted_complex_low,N/A
2022,SSAB,granted_complex_low,N/A
2023,SSAB,granted_complex_low,N/A
2024,SSAB,granted_complex_low,N/A
2008,SSS,granted_complex_low,N/A
2009,SSS,granted_complex_low,N/A
2010,SSS,granted_complex_low,N/A
2011,SSS,granted_complex_low,N/A
2012,SSS,granted_complex_low,N/A
2013,SSS,granted_complex_low,N/A
2014,SSS,granted_complex_low,N/A
2015,SSS,granted_complex_low,N/A
2016,SSS,granted_complex_low,N/A
2017,SSS,granted_complex_low,N/A
2018,SSS,granted_complex_low,N/A
2019,SSS,granted_complex_low,N/A
2020,SSS,granted_complex_low,N/A
2021,SSS,granted_complex_low,N/A
2022,SSS,granted_complex_low,N/A
2023,SSS,granted_complex_low,N/A
2024,SSS,granted_complex_low,55
2008,STB,granted_complex_low,N/A
2009,STB,granted_complex_low,N/A
2010,STB,granted_complex_low,N/A
2011,STB,granted_complex_low,N/A
2012,STB,granted_complex_low,N/A
2013,STB,granted_complex_low,N/A
2014,STB,granted_complex_low,N/A
2015,STB,granted_complex_low,N/A
2016,STB,granted_complex_low,N/A
2017,STB,granted_complex_low,N/A
2018,STB,granted_complex_low,N/A
2019,STB,granted_complex_low,N/A
2020,STB,granted_complex_low,N/A
2021,STB,granted_complex_low,N/A
2022,STB,granted_complex_low,N/A
2023,STB,granted_complex_low,N/A
2024,STB,granted_complex_low,N/A
2008,Treasury,granted_complex_low,<1
2009,Treasury,granted_complex_low,<1
2010,Treasury,granted_complex_low,<1
2011,Treasury,granted_complex_low,1
2012,Treasury,granted_complex_low,1
2013,Treasury,granted_complex_low,<1
2014,Treasury,granted_complex_low,<1
2015,Treasury,granted_complex_low,1
2016,Treasury,granted_complex_low,1
2017,Treasury,granted_complex_low,<1
2018,Treasury,granted_complex_low,<1
2019,Treasury,granted_complex_low,<1
2020,Treasury,granted_complex_low,<1
2021,Treasury,granted_complex_low,<1
2022,Treasury,granted_complex_low,<1
2023,Treasury,granted_complex_low,<1
2024,Treasury,granted_complex_low,1
2008,TVA,granted_complex_low,20
2009,TVA,granted_complex_low,21
2010,TVA,granted_complex_low,21
2011,TVA,granted_complex_low,25
2012,TVA,granted_complex_low,21
2013,TVA,granted_complex_low,21
2014,TVA,granted_complex_low,32
2015,TVA,granted_complex_low,21
2016,TVA,granted_complex_low,22
2017,TVA,granted_complex_low,21
2018,TVA,granted_complex_low,21
2019,TVA,granted_complex_low,21
2020,TVA,granted_complex_low,19
2021,TVA,granted_complex_low,19
2022,TVA,granted_complex_low,21
2023,TVA,granted_complex_low,22
2024,TVA,granted_complex_low,26
2015,USAB,granted_complex_low,N/A
2016,USAB,granted_complex_low,N/A
2017,USAB,granted_complex_low,N/A
2018,USAB,granted_complex_low,N/A
2019,USAB,granted_complex_low,8
2020,USAB,granted_complex_low,N/A
2021,USAB,granted_complex_low,N/A
2022,USAB,granted_complex_low,N/A
2023,USAB,granted_complex_low,N/A
2024,USAB,granted_complex_low,N/A
2010,USADF,granted_complex_low,N/A
2011,USADF,granted_complex_low,N/A
2012,USADF,granted_complex_low,N/A
2013,USADF,granted_complex_low,N/A
2014,USADF,granted_complex_low,N/A
2015,USADF,granted_complex_low,N/A
2016,USADF,granted_complex_low,N/A
2017,USADF,granted_complex_low,N/A
2018,USADF,granted_complex_low,31
2019,USADF,granted_complex_low,51
2020,USADF,granted_complex_low,N/A
2021,USADF,granted_complex_low,N/A
2022,USADF,granted_complex_low,N/A
2023,USADF,granted_complex_low,N/A
2024,USADF,granted_complex_low,N/A
2010,USAGM,granted_complex_low,70
2011,USAGM,granted_complex_low,1
2012,USAGM,granted_complex_low,21
2013,USAGM,granted_complex_low,6
2014,USAGM,granted_complex_low,12
2015,USAGM,granted_complex_low,8
2016,USAGM,granted_complex_low,16
2017,USAGM,granted_complex_low,8
2018,USAGM,granted_complex_low,3
2019,USAGM,granted_complex_low,N/A
2020,USAGM,granted_complex_low,N/A
2021,USAGM,granted_complex_low,N/A
2022,USAGM,granted_complex_low,N/A
2023,USAGM,granted_complex_low,18
2024,USAGM,granted_complex_low,2
2008,USAID,granted_complex_low,N/A
2009,USAID,granted_complex_low,N/A
2010,USAID,granted_complex_low,7
2011,USAID,granted_complex_low,6
2012,USAID,granted_complex_low,4
2013,USAID,granted_complex_low,6
2014,USAID,granted_complex_low,<1
2015,USAID,granted_complex_low,8
2016,USAID,granted_complex_low,4
2017,USAID,granted_complex_low,3
2018,USAID,granted_complex_low,2
2019,USAID,granted_complex_low,6
2020,USAID,granted_complex_low,1
2021,USAID,granted_complex_low,1
2022,USAID,granted_complex_low,2
2023,USAID,granted_complex_low,3
2024,USAID,granted_complex_low,<1
2010,USCCR,granted_complex_low,N/A
2011,USCCR,granted_complex_low,N/A
2012,USCCR,granted_complex_low,3
2013,USCCR,granted_complex_low,N/A
2014,USCCR,granted_complex_low,4
2015,USCCR,granted_complex_low,14
2016,USCCR,granted_complex_low,7
2017,USCCR,granted_complex_low,1
2018,USCCR,granted_complex_low,N/A
2019,USCCR,granted_complex_low,N/A
2020,USCCR,granted_complex_low,N/A
2021,USCCR,granted_complex_low,34
2022,USCCR,granted_complex_low,8
2023,USCCR,granted_complex_low,5
2024,USCCR,granted_complex_low,6
2010,USDA,granted_complex_low,1
2011,USDA,granted_complex_low,1
2012,USDA,granted_complex_low,1
2013,USDA,granted_complex_low,1
2014,USDA,granted_complex_low,1
2015,USDA,granted_complex_low,1
2016,USDA,granted_complex_low,1
2017,USDA,granted_complex_low,<1
2018,USDA,granted_complex_low,1
2019,USDA,granted_complex_low,<1
2020,USDA,granted_complex_low,<1
2021,USDA,granted_complex_low,<1
2022,USDA,granted_complex_low,<1
2023,USDA,granted_complex_low,<1
2024,USDA,granted_complex_low,<1
2008,USIBWC,granted_complex_low,N/A
2009,USIBWC,granted_complex_low,N/A
2010,USIBWC,granted_complex_low,N/A
2011,USIBWC,granted_complex_low,14
2012,USIBWC,granted_complex_low,14
2013,USIBWC,granted_complex_low,42
2014,USIBWC,granted_complex_low,N/A
2015,USIBWC,granted_complex_low,1
2016,USIBWC,granted_complex_low,N/A
2017,USIBWC,granted_complex_low,N/A
2018,USIBWC,granted_complex_low,N/A
2019,USIBWC,granted_complex_low,N/A
2020,USIBWC,granted_complex_low,N/A
2021,USIBWC,granted_complex_low,N/A
2022,USIBWC,granted_complex_low,N/A
2023,USIBWC,granted_complex_low,N/A
2024,USIBWC,granted_complex_low,N/A
2016,USICH,granted_complex_low,N/A
2017,USICH,granted_complex_low,N/A
2018,USICH,granted_complex_low,34
