year,agency,field,value
2012,RRB,total_staff,1.00
2013,RRB,total_staff,3.00
2014,RRB,total_staff,3.00
2015,RRB,total_staff,3.00
2016,RRB,total_staff,3.00
2017,RRB,total_staff,3.00
2018,RRB,total_staff,3.00
2019,RRB,total_staff,3.00
2008,SBA,total_staff,11.06
2009,SBA,total_staff,12.75
2010,SBA,total_staff,12.50
2011,SBA,total_staff,14.00
2012,SBA,total_staff,14.00
2013,SBA,total_staff,15.00
2014,SBA,total_staff,15.00
2015,SBA,total_staff,14.00
2016,SBA,total_staff,26.09
2017,SBA,total_staff,3.00
2018,SBA,total_staff,4.00
2019,SBA,total_staff,3.00
2020,SBA,total_staff,3.00
2021,SBA,total_staff,29.00
2022,SBA,total_staff,12.00
2023,SBA,total_staff,95.48
2024,SBA,total_staff,190.68
2008,SEC,total_staff,33.75
2009,SEC,total_staff,30.25
2010,SEC,total_staff,42.00
2011,SEC,total_staff,37.50
2012,SEC,total_staff,36.82
2013,SEC,total_staff,30.92
2014,SEC,total_staff,30.55
2015,SEC,total_staff,33.00
2016,SEC,total_staff,43.00
2017,SEC,total_staff,40.97
2018,SEC,total_staff,44.00
2019,SEC,total_staff,42.00
2020,SEC,total_staff,38.46
2021,SEC,total_staff,33.30
2022,SEC,total_staff,32.17
2023,SEC,total_staff,35.90
2024,SEC,total_staff,37.22
2010,SIGAR,total_staff,0.00
2011,SIGAR,total_staff,1.00
2012,SIGAR,total_staff,1.00
2013,SIGAR,total_staff,3.00
2014,SIGAR,total_staff,1.00
2015,SIGAR,total_staff,1.00
2016,SIGAR,total_staff,1.00
2017,SIGAR,total_staff,1.00
2018,SIGAR,total_staff,1.00
2019,SIGAR,total_staff,1.00
2020,SIGAR,total_staff,1.00
2021,SIGAR,total_staff,1.00
2022,SIGAR,total_staff,1.00
2023,SIGAR,total_staff,1.00
2024,SIGAR,total_staff,1.00
2009,SIGIR,total_staff,0.50
2010,SIGIR,total_staff,0.50
2011,SIGIR,total_staff,0.25
2012,SIGIR,total_staff,0.05
2008,SSA,total_staff,123.00
2009,SSA,total_staff,99.00
2010,SSA,total_staff,92.00
2011,SSA,total_staff,83.00
2012,SSA,total_staff,77.00
2013,SSA,total_staff,60.00
2014,SSA,total_staff,45.00
2015,SSA,total_staff,44.00
2016,SSA,total_staff,30.00
2017,SSA,total_staff,21.00
2018,SSA,total_staff,39.00
2019,SSA,total_staff,35.00
2020,SSA,total_staff,42.00
2021,SSA,total_staff,44.00
2022,SSA,total_staff,29.00
2023,SSA,total_staff,20.00
2024,SSA,total_staff,32.00
2016,SSAB,total_staff,0.05
2017,SSAB,total_staff,0.05
2018,SSAB,total_staff,0.05
2019,SSAB,total_staff,0.05
2020,SSAB,total_staff,0.05
2021,SSAB,total_staff,0.05
2022,SSAB,total_staff,0.05
2023,SSAB,total_staff,0.01
2024,SSAB,total_staff,0.01
2008,SSS,total_staff,0.15
2009,SSS,total_staff,0.15
2010,SSS,total_staff,0.15
2011,SSS,total_staff,0.15
2012,SSS,total_staff,0.15
2013,SSS,total_staff,0.15
2014,SSS,total_staff,0.15
2015,SSS,total_staff,0.15
2016,SSS,total_staff,0.15
2017,SSS,total_staff,0.15
2018,SSS,total_staff,0.15
2019,SSS,total_staff,0.15
2020,SSS,total_staff,0.15
2021,SSS,total_staff,0.15
2022,SSS,total_staff,0.15
2023,SSS,total_staff,0.15
2024,SSS,total_staff,1.00
2008,STB,total_staff,0.30
2009,STB,total_staff,0.26
2010,STB,total_staff,0.05
2011,STB,total_staff,0.21
2012,STB,total_staff,0.16
2013,STB,total_staff,0.25
2014,STB,total_staff,0.33
2015,STB,total_staff,0.50
2016,STB,total_staff,0.35
2017,STB,total_staff,0.30
2018,STB,total_staff,0.30
2019,STB,total_staff,0.35
2020,STB,total_staff,0.25
2021,STB,total_staff,0.05
2022,STB,total_staff,0.11
2023,STB,total_staff,0.06
2024,STB,total_staff,0.25
2008,Treasury,total_staff,115.23
2009,Treasury,total_staff,125.91
2010,Treasury,total_staff,119.10
2011,Treasury,total_staff,122.30
2012,Treasury,total_staff,118.49
2013,Treasury,total_staff,132.45
2014,Treasury,total_staff,151.56
2015,Treasury,total_staff,146.63
2016,Treasury,total_staff,140.33
2017,Treasury,total_staff,135.34
2018,Treasury,total_staff,136.80
2019,Treasury,total_staff,128.81
2020,Treasury,total_staff,140.37
2021,Treasury,total_staff,151.41
2022,Treasury,total_staff,137.20
2023,Treasury,total_staff,126.94
2024,Treasury,total_staff,196.20
2008,TVA,total_staff,1.40
2009,TVA,total_staff,1.40
2010,TVA,total_staff,1.40
2011,TVA,total_staff,1.50
2012,TVA,total_staff,2.00
2013,TVA,total_staff,1.40
2014,TVA,total_staff,1.40
2015,TVA,total_staff,1.50
2016,TVA,total_staff,1.50
2017,TVA,total_staff,1.50
2018,TVA,total_staff,1.50
2019,TVA,total_staff,1.25
2020,TVA,total_staff,1.25
2021,TVA,total_staff,1.25
2022,TVA,total_staff,1.25
2023,TVA,total_staff,1.25
2024,TVA,total_staff,1.70
2015,USAB,total_staff,0.50
2016,USAB,total_staff,0.50
2017,USAB,total_staff,0.50
2018,USAB,total_staff,0.12
2019,USAB,total_staff,1.20
2020,USAB,total_staff,0.50
2021,USAB,total_staff,0.50
2022,USAB,total_staff,0.20
2023,USAB,total_staff,0.20
2024,USAB,total_staff,0.50
2010,USADF,total_staff,0.04
2011,USADF,total_staff,0.04
2012,USADF,total_staff,0.04
2013,USADF,total_staff,0.04
2014,USADF,total_staff,0.04
2015,USADF,total_staff,0.04
2016,USADF,total_staff,0.04
2017,USADF,total_staff,0.06
2018,USADF,total_staff,0.06
2019,USADF,total_staff,0.06
2020,USADF,total_staff,0.30
2021,USADF,total_staff,1.00
2022,USADF,total_staff,0.40
2023,USADF,total_staff,0.01
2024,USADF,total_staff,2.00
2010,USAGM,total_staff,1.40
2011,USAGM,total_staff,1.20
2012,USAGM,total_staff,1.20
2013,USAGM,total_staff,1.25
2014,USAGM,total_staff,1.25
2015,USAGM,total_staff,1.25
2016,USAGM,total_staff,1.25
2017,USAGM,total_staff,0.75
2018,USAGM,total_staff,0.75
2019,USAGM,total_staff,1.20
2020,USAGM,total_staff,2.00
2021,USAGM,total_staff,1.50
2022,USAGM,total_staff,1.50
2023,USAGM,total_staff,1.50
2024,USAGM,total_staff,1.50
2008,USAID,total_staff,8.25
2009,USAID,total_staff,0.00
2010,USAID,total_staff,7.25
2011,USAID,total_staff,13.00
2012,USAID,total_staff,13.00
2013,USAID,total_staff,18.90
2014,USAID,total_staff,19.00
2015,USAID,total_staff,23.90
2016,USAID,total_staff,23.90
2017,USAID,total_staff,27.90
2018,USAID,total_staff,27.90
2019,USAID,total_staff,25.90
2020,USAID,total_staff,24.25
2021,USAID,total_staff,24.25
2022,USAID,total_staff,25.75
2023,USAID,total_staff,25.75
2024,USAID,total_staff,25.75
2010,USCCR,total_staff,0.25
2011,USCCR,total_staff,0.25
2012,USCCR,total_staff,0.25
2013,USCCR,total_staff,0.25
2014,USCCR,total_staff,0.25
2015,USCCR,total_staff,0.25
2016,USCCR,total_staff,0.34
2017,USCCR,total_staff,0.34
2018,USCCR,total_staff,2.00
2019,USCCR,total_staff,2.00
2020,USCCR,total_staff,3.00
2021,USCCR,total_staff,5.00
2022,USCCR,total_staff,1.00
2023,USCCR,total_staff,1.00
2024,USCCR,total_staff,1.00
2010,USDA,total_staff,257.83
2011,USDA,total_staff,362.82
2012,USDA,total_staff,260.01
2013,USDA,total_staff,338.53
2014,USDA,total_staff,167.85
2015,USDA,total_staff,173.64
2016,USDA,total_staff,180.36
2017,USDA,total_staff,182.06
2018,USDA,total_staff,272.11
2019,USDA,total_staff,246.15
2020,USDA,total_staff,257.37
2021,USDA,total_staff,233.85
2022,USDA,total_staff,218.07
2023,USDA,total_staff,214.59
2024,USDA,total_staff,246.46
2008,USIBWC,total_staff,0.48
2009,USIBWC,total_staff,0.49
2010,USIBWC,total_staff,0.50
2011,USIBWC,total_staff,0.50
2012,USIBWC,total_staff,0.50
2013,USIBWC,total_staff,0.20
2014,USIBWC,total_staff,2.00
2015,USIBWC,total_staff,1.00
2016,USIBWC,total_staff,0.00
2017,USIBWC,total_staff,0.75
2018,USIBWC,total_staff,1.00
2019,USIBWC,total_staff,1.00
2020,USIBWC,total_staff,0.25
2021,USIBWC,total_staff,0.25
2022,USIBWC,total_staff,1.00
2023,USIBWC,total_staff,0.25
2024,USIBWC,total_staff,0.75
2016,USICH,total_staff,0.05
2017,USICH,total_staff,0.05
2018,USICH,total_staff,0.05
2019,USICH,total_staff,0.02
2020,USICH,total_staff,0.05
2021,USICH,total_staff,0.05
2022,USICH,total_staff,0.05
2023,USICH,total_staff,0.01
2024,USICH,total_staff,0.50
2016,USIP,total_staff,0.05
2017,USIP,total_staff,0.05
2018,USIP,total_staff,0.05
2019,USIP,total_staff,0.50
2020,USIP,total_staff,0.50
2021,USIP,total_staff,0.50
2022,USIP,total_staff,0.10
2023,USIP,total_staff,0.10
2024,USIP,total_staff,0.10
2008,USITC,total_staff,1.00
2009,USITC,total_staff,1.50
2010,USITC,total_staff,1.50
2011,USITC,total_staff,1.50
2012,USITC,total_staff,1.50
2013,USITC,total_staff,1.50
2014,USITC,total_staff,1.50
2015,USITC,total_staff,2.50
2016,USITC,total_staff,2.50
2017,USITC,total_staff,3.00
2018,USITC,total_staff,3.00
2019,USITC,total_staff,4.00
2020,USITC,total_staff,5.00
2021,USITC,total_staff,5.00
2022,USITC,total_staff,4.00
2023,USITC,total_staff,3.00
2024,USITC,total_staff,1.00
2010,USPS,total_staff,35.85
2011,USPS,total_staff,42.25
2012,USPS,total_staff,51.00
2013,USPS,total_staff,44.00
2014,USPS,total_staff,30.50
2015,USPS,total_staff,32.50
2016,USPS,total_staff,47.00
2017,USPS,total_staff,47.00
2018,USPS,total_staff,48.00
2019,USPS,total_staff,48.00
2020,USPS,total_staff,46.00
2021,USPS,total_staff,47.00
2022,USPS,total_staff,22.00
2023,USPS,total_staff,19.25
2024,USPS,total_staff,22.00
2020,USRRB,total_staff,3.00
2021,USRRB,total_staff,3.00
2022,USRRB,total_staff,3.00
2023,USRRB,total_staff,3.00
2024,USRRB,total_staff,0.84
2010,USTDA,total_staff,0.15
2011,USTDA,total_staff,0.15
2012,USTDA,total_staff,0.10
2013,USTDA,total_staff,0.10
2014,USTDA,total_staff,0.10
2015,USTDA,total_staff,0.10
2016,USTDA,total_staff,0.10
2017,USTDA,total_staff,0.25
2018,USTDA,total_staff,0.25
2019,USTDA,total_staff,0.10
2020,USTDA,total_staff,0.10
2021,USTDA,total_staff,0.60
2022,USTDA,total_staff,0.60
2023,USTDA,total_staff,0.60
2024,USTDA,total_staff,0.60
2010,USTR,total_staff,4.30
2011,USTR,total_staff,4.30
2012,USTR,total_staff,2.30
2013,USTR,total_staff,2.30
2014,USTR,total_staff,1.60
2015,USTR,total_staff,2.70
2016,USTR,total_staff,2.70
2017,USTR,total_staff,1.70
2018,USTR,total_staff,1.70
2019,USTR,total_staff,1.70
2020,USTR,total_staff,1.30
2021,USTR,total_staff,1.30
2022,USTR,total_staff,1.10
2023,USTR,total_staff,0.90
2024,USTR,total_staff,0.90
2008,VA,total_staff,326.70
2009,VA,total_staff,241.62
2010,VA,total_staff,271.18
2011,VA,total_staff,239.78
2012,VA,total_staff,226.77
2013,VA,total_staff,174.65
2014,VA,total_staff,198.70
2015,VA,total_staff,206.70
2016,VA,total_staff,259.64
2017,VA,total_staff,451.00
2018,VA,total_staff,252.31
2019,VA,total_staff,219.35
2020,VA,total_staff,290.14
2021,VA,total_staff,734.75
2022,VA,total_staff,751.02
2023,VA,total_staff,140.00
2024,VA,total_staff,367.38
2010,ABMC,pending_end_year,N/A
2011,ABMC,pending_end_year,1
2012,ABMC,pending_end_year,1
2013,ABMC,pending_end_year,1
2014,ABMC,pending_end_year,N/A
2015,ABMC,pending_end_year,N/A
2016,ABMC,pending_end_year,N/A
2017,ABMC,pending_end_year,2
2018,ABMC,pending_end_year,N/A
2019,ABMC,pending_end_year,1
2020,ABMC,pending_end_year,N/A
2021,ABMC,pending_end_year,N/A
2022,ABMC,pending_end_year,N/A
2023,ABMC,pending_end_year,N/A
2024,ABMC,pending_end_year,N/A
2018,ACHP,pending_end_year,3
2019,ACHP,pending_end_year,10
2020,ACHP,pending_end_year,1
2021,ACHP,pending_end_year,6
2022,ACHP,pending_end_year,5
2023,ACHP,pending_end_year,27
2024,ACHP,pending_end_year,147
2010,ACUS,pending_end_year,N/A
2011,ACUS,pending_end_year,N/A
2012,ACUS,pending_end_year,N/A
2013,ACUS,pending_end_year,N/A
2014,ACUS,pending_end_year,N/A
2015,ACUS,pending_end_year,N/A
2016,ACUS,pending_end_year,N/A
2017,ACUS,pending_end_year,N/A
2018,ACUS,pending_end_year,N/A
2019,ACUS,pending_end_year,N/A
2020,ACUS,pending_end_year,N/A
2021,ACUS,pending_end_year,N/A
2022,ACUS,pending_end_year,N/A
2023,ACUS,pending_end_year,N/A
2024,ACUS,pending_end_year,N/A
2011,AFRH,pending_end_year,N/A
2012,AFRH,pending_end_year,N/A
2013,AFRH,pending_end_year,N/A
2014,AFRH,pending_end_year,N/A
2015,AFRH,pending_end_year,N/A
2016,AFRH,pending_end_year,N/A
2017,AFRH,pending_end_year,N/A
2018,AFRH,pending_end_year,N/A
2019,AFRH,pending_end_year,N/A
2020,AFRH,pending_end_year,N/A
2021,AFRH,pending_end_year,N/A
2022,AFRH,pending_end_year,1
2023,AFRH,pending_end_year,1
2024,AFRH,pending_end_year,N/A
2016,ASC,pending_end_year,N/A
2017,ASC,pending_end_year,N/A
2018,ASC,pending_end_year,N/A
2019,ASC,pending_end_year,N/A
2020,ASC,pending_end_year,N/A
2021,ASC,pending_end_year,N/A
2022,ASC,pending_end_year,N/A
2023,ASC,pending_end_year,5
2024,ASC,pending_end_year,6
2008,CEQ,pending_end_year,5
2009,CEQ,pending_end_year,5
2010,CEQ,pending_end_year,6
2011,CEQ,pending_end_year,24
2012,CEQ,pending_end_year,13
2013,CEQ,pending_end_year,43
2014,CEQ,pending_end_year,48
2015,CEQ,pending_end_year,56
2016,CEQ,pending_end_year,78
2017,CEQ,pending_end_year,42
2018,CEQ,pending_end_year,53
2019,CEQ,pending_end_year,42
2020,CEQ,pending_end_year,68
2021,CEQ,pending_end_year,42
2022,CEQ,pending_end_year,45
2023,CEQ,pending_end_year,35
2024,CEQ,pending_end_year,106
2016,CFA,pending_end_year,N/A
2017,CFA,pending_end_year,N/A
2018,CFA,pending_end_year,N/A
2019,CFA,pending_end_year,N/A
2020,CFA,pending_end_year,N/A
2021,CFA,pending_end_year,N/A
2022,CFA,pending_end_year,N/A
2023,CFA,pending_end_year,N/A
2024,CFA,pending_end_year,8
2013,CFPB,pending_end_year,11
2014,CFPB,pending_end_year,17
2015,CFPB,pending_end_year,16
2016,CFPB,pending_end_year,31
2017,CFPB,pending_end_year,14
2018,CFPB,pending_end_year,169
2019,CFPB,pending_end_year,218
2020,CFPB,pending_end_year,137
2021,CFPB,pending_end_year,26
2022,CFPB,pending_end_year,81
2023,CFPB,pending_end_year,54
2024,CFPB,pending_end_year,195
2008,CFTC,pending_end_year,15
2009,CFTC,pending_end_year,14
2010,CFTC,pending_end_year,19
2011,CFTC,pending_end_year,42
2012,CFTC,pending_end_year,46
2013,CFTC,pending_end_year,20
2014,CFTC,pending_end_year,33
2015,CFTC,pending_end_year,59
2016,CFTC,pending_end_year,17
2017,CFTC,pending_end_year,27
2018,CFTC,pending_end_year,40
2019,CFTC,pending_end_year,15
2020,CFTC,pending_end_year,9
2021,CFTC,pending_end_year,22
2022,CFTC,pending_end_year,6
2023,CFTC,pending_end_year,5
2024,CFTC,pending_end_year,18
2009,CIA,pending_end_year,775
2010,CIA,pending_end_year,880
2011,CIA,pending_end_year,985
2012,CIA,pending_end_year,1144
2013,CIA,pending_end_year,1092
2014,CIA,pending_end_year,1034
2015,CIA,pending_end_year,1471
2016,CIA,pending_end_year,1469
2017,CIA,pending_end_year,2053
2018,CIA,pending_end_year,2330
2019,CIA,pending_end_year,2634
2020,CIA,pending_end_year,2902
2021,CIA,pending_end_year,2862
2022,CIA,pending_end_year,3168
2023,CIA,pending_end_year,4021
2024,CIA,pending_end_year,5494
2010,CIGIE,pending_end_year,N/A
2011,CIGIE,pending_end_year,4
2012,CIGIE,pending_end_year,4
2013,CIGIE,pending_end_year,10
2014,CIGIE,pending_end_year,6
2015,CIGIE,pending_end_year,6
2016,CIGIE,pending_end_year,15
2017,CIGIE,pending_end_year,28
2018,CIGIE,pending_end_year,54
2019,CIGIE,pending_end_year,82
2020,CIGIE,pending_end_year,77
2021,CIGIE,pending_end_year,40
2022,CIGIE,pending_end_year,34
2023,CIGIE,pending_end_year,56
2024,CIGIE,pending_end_year,163
2008,CNCS,pending_end_year,N/A
2009,CNCS,pending_end_year,8
2010,CNCS,pending_end_year,4
2011,CNCS,pending_end_year,4
2012,CNCS,pending_end_year,16
2013,CNCS,pending_end_year,6
2014,CNCS,pending_end_year,8
2015,CNCS,pending_end_year,7
2016,CNCS,pending_end_year,3
2017,CNCS,pending_end_year,2
2018,CNCS,pending_end_year,4
2019,CNCS,pending_end_year,8
2020,CNCS,pending_end_year,5
2021,CNCS,pending_end_year,6
2022,CNCS,pending_end_year,6
2023,CNCS,pending_end_year,15
2024,CNCS,pending_end_year,38
2008,CO,pending_end_year,10
2009,CO,pending_end_year,9
2010,CO,pending_end_year,1
2011,CO,pending_end_year,5
2012,CO,pending_end_year,3
2013,CO,pending_end_year,3
2014,CO,pending_end_year,3
2015,CO,pending_end_year,5
2016,CO,pending_end_year,1
2017,CO,pending_end_year,9
2018,CO,pending_end_year,6
2019,CO,pending_end_year,10
2020,CO,pending_end_year,5
2021,CO,pending_end_year,7
2022,CO,pending_end_year,4
2023,CO,pending_end_year,14
2024,CO,pending_end_year,14
2008,CPPBSD,pending_end_year,2
2009,CPPBSD,pending_end_year,N/A
2010,CPPBSD,pending_end_year,N/A
2011,CPPBSD,pending_end_year,1
2012,CPPBSD,pending_end_year,N/A
2013,CPPBSD,pending_end_year,N/A
2014,CPPBSD,pending_end_year,N/A
2015,CPPBSD,pending_end_year,1
2016,CPPBSD,pending_end_year,6
2017,CPPBSD,pending_end_year,N/A
2018,CPPBSD,pending_end_year,4
2019,CPPBSD,pending_end_year,14
2020,CPPBSD,pending_end_year,27
2021,CPPBSD,pending_end_year,30
2022,CPPBSD,pending_end_year,30
2023,CPPBSD,pending_end_year,8
2024,CPPBSD,pending_end_year,21
2008,CPSC,pending_end_year,373
2009,CPSC,pending_end_year,343
2010,CPSC,pending_end_year,368
2011,CPSC,pending_end_year,353
2012,CPSC,pending_end_year,258
2013,CPSC,pending_end_year,247
2014,CPSC,pending_end_year,238
2015,CPSC,pending_end_year,199
2016,CPSC,pending_end_year,204
2017,CPSC,pending_end_year,260
2018,CPSC,pending_end_year,373
2019,CPSC,pending_end_year,563
2020,CPSC,pending_end_year,512
2021,CPSC,pending_end_year,591
2022,CPSC,pending_end_year,514
2023,CPSC,pending_end_year,274
2024,CPSC,pending_end_year,358
2008,CSB,pending_end_year,32
2009,CSB,pending_end_year,30
2010,CSB,pending_end_year,44
2011,CSB,pending_end_year,43
2012,CSB,pending_end_year,18
2013,CSB,pending_end_year,1
2014,CSB,pending_end_year,11
2015,CSB,pending_end_year,24
2016,CSB,pending_end_year,21
2017,CSB,pending_end_year,32
2018,CSB,pending_end_year,33
2019,CSB,pending_end_year,32
2020,CSB,pending_end_year,31
2021,CSB,pending_end_year,76
2022,CSB,pending_end_year,117
2023,CSB,pending_end_year,248
2024,CSB,pending_end_year,139
2010,CSOSA,pending_end_year,169
2011,CSOSA,pending_end_year,159
2012,CSOSA,pending_end_year,31
2013,CSOSA,pending_end_year,104
2014,CSOSA,pending_end_year,58
2015,CSOSA,pending_end_year,65
2016,CSOSA,pending_end_year,41
2017,CSOSA,pending_end_year,96
2018,CSOSA,pending_end_year,13
2019,CSOSA,pending_end_year,N/A
2020,CSOSA,pending_end_year,N/A
2021,CSOSA,pending_end_year,N/A
2022,CSOSA,pending_end_year,11
2023,CSOSA,pending_end_year,23
2024,CSOSA,pending_end_year,15
2016,DC,pending_end_year,N/A
2017,DC,pending_end_year,N/A
2018,DC,pending_end_year,N/A
2019,DC,pending_end_year,N/A
2020,DC,pending_end_year,N/A
2021,DC,pending_end_year,N/A
2022,DC,pending_end_year,N/A
2023,DC,pending_end_year,N/A
2024,DC,pending_end_year,N/A
2020,DFC,pending_end_year,52
2021,DFC,pending_end_year,73
2022,DFC,pending_end_year,69
2023,DFC,pending_end_year,89
2024,DFC,pending_end_year,125
2008,DHS,pending_end_year,83743
2009,DHS,pending_end_year,27182
2010,DHS,pending_end_year,18635
2011,DHS,pending_end_year,48493
2012,DHS,pending_end_year,35837
2013,DHS,pending_end_year,65676
2014,DHS,pending_end_year,120308
2015,DHS,pending_end_year,49294
2016,DHS,pending_end_year,64374
2017,DHS,pending_end_year,62819
2018,DHS,pending_end_year,83774
2019,DHS,pending_end_year,58680
2020,DHS,pending_end_year,68422
2021,DHS,pending_end_year,58897
2022,DHS,pending_end_year,101833
2023,DHS,pending_end_year,199085
2024,DHS,pending_end_year,220129
2008,DNFSB,pending_end_year,N/A
2009,DNFSB,pending_end_year,N/A
2010,DNFSB,pending_end_year,N/A
2011,DNFSB,pending_end_year,2
2012,DNFSB,pending_end_year,N/A
2013,DNFSB,pending_end_year,3
2014,DNFSB,pending_end_year,2
2015,DNFSB,pending_end_year,2
2016,DNFSB,pending_end_year,N/A
2017,DNFSB,pending_end_year,5
2018,DNFSB,pending_end_year,3
2019,DNFSB,pending_end_year,4
2020,DNFSB,pending_end_year,N/A
2021,DNFSB,pending_end_year,1
2022,DNFSB,pending_end_year,2
2023,DNFSB,pending_end_year,13
2024,DNFSB,pending_end_year,73
2008,DOC,pending_end_year,256
2009,DOC,pending_end_year,253
2010,DOC,pending_end_year,267
2011,DOC,pending_end_year,296
2012,DOC,pending_end_year,340
2013,DOC,pending_end_year,358
2014,DOC,pending_end_year,486
2015,DOC,pending_end_year,557
2016,DOC,pending_end_year,454
2017,DOC,pending_end_year,573
2018,DOC,pending_end_year,922
2019,DOC,pending_end_year,1264
2020,DOC,pending_end_year,1173
2021,DOC,pending_end_year,1248
2022,DOC,pending_end_year,1128
2023,DOC,pending_end_year,1281
2010,DOE,pending_end_year,465
2011,DOE,pending_end_year,558
2012,DOE,pending_end_year,552
2013,DOE,pending_end_year,581
2014,DOE,pending_end_year,522
2015,DOE,pending_end_year,432
2016,DOE,pending_end_year,396
2017,DOE,pending_end_year,484
2018,DOE,pending_end_year,663
2019,DOE,pending_end_year,638
2020,DOE,pending_end_year,676
2021,DOE,pending_end_year,792
2022,DOE,pending_end_year,1004
2023,DOE,pending_end_year,1377
2024,DOE,pending_end_year,2413
2008,DOI,pending_end_year,905
2009,DOI,pending_end_year,1137
2010,DOI,pending_end_year,1200
2011,DOI,pending_end_year,1030
2012,DOI,pending_end_year,893
2013,DOI,pending_end_year,868
2014,DOI,pending_end_year,1014
2015,DOI,pending_end_year,1036
2016,DOI,pending_end_year,1048
2017,DOI,pending_end_year,2318
2018,DOI,pending_end_year,3707
2019,DOI,pending_end_year,4838
2020,DOI,pending_end_year,4756
2021,DOI,pending_end_year,5292
2022,DOI,pending_end_year,5409
2023,DOI,pending_end_year,4958
2024,DOI,pending_end_year,5073
2008,DOJ,pending_end_year,6302
2009,DOJ,pending_end_year,7412
2010,DOJ,pending_end_year,7538
2011,DOJ,pending_end_year,6897
2012,DOJ,pending_end_year,8000
2013,DOJ,pending_end_year,10298
2014,DOJ,pending_end_year,12910
2015,DOJ,pending_end_year,13560
2016,DOJ,pending_end_year,15462
2017,DOJ,pending_end_year,18930
2018,DOJ,pending_end_year,25217
2019,DOJ,pending_end_year,32773
2020,DOJ,pending_end_year,36018
2021,DOJ,pending_end_year,58936
2022,DOJ,pending_end_year,70360
